fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
530,,,CT2-4549-0005-49%,200110514,15,3.0,121.986558,24.856627,78.4,0,2024-04-16 14:54:07,363
639,,O,,200110514,15,1.5,121.987272,24.860552,8.9,0,2024-04-16 15:00:38,451
1194,,,CT2-4549-0005-49%,200110514,15,2.0,121.987482,24.861915,8.7,0,2024-04-16 15:03:33,961
1327,,O,,200110514,15,1.9,121.987987,24.864543,10.3,0,2024-04-16 15:08:48,1076
821,,O,,200110514,15,2.3,121.988473,24.867123,10.1,0,2024-04-16 15:12:58,609
513,,O,,200110514,15,2.3,121.989023,24.86959,13.2,0,2024-04-16 15:17:42,357
463,,O,,200110514,15,1.4,121.989735,24.873102,11.5,0,2024-04-16 15:25:53,315
1264,,O,,200110514,15,1.7,121.990253,24.875572,11.8,0,2024-04-16 15:29:28,1030
613,,,CT2-4549-0005-49%,200110514,15,1.2,121.990478,24.876772,10.6,0,2024-04-16 15:31:50,420
1315,,,CT2-4549-0005-49%,200110514,15,1.9,121.991115,24.879045,18.3,0,2024-04-16 15:36:33,1080
691,,,CT2-4549-0005-49%,200110514,15,1.4,121.991558,24.881203,9.3,0,2024-04-16 15:41:49,499
569,,O,,200110514,15,1.7,121.991748,24.882392,9.0,0,2024-04-16 15:44:44,381
641,,O,,200110514,15,1.7,121.992307,24.884628,12.1,0,2024-04-16 15:48:56,451
602,,,CT2-4549-0005-49%,200110514,15,4.6,121.994358,24.876675,169.3,0,2024-04-16 15:57:18,431
576,,O,,200110514,15,4.3,121.994615,24.873763,174.9,0,2024-04-16 16:01:22,404
1542,,O,,200110514,15,4.2,121.994567,24.870898,180.9,0,2024-04-16 16:03:45,1103
620,,,CT2-4549-0005-49%,200110514,15,4.2,121.99491,24.86215,176.9,0,2024-04-16 16:09:42,434
1211,,O,,200110514,15,4.2,121.995395,24.856243,175.0,0,2024-04-16 16:13:52,957
